Id,Translated Name,,,Requirement,Quote,,Version
30210,"羅柏•史塔克, 北境之王",,,*你的軍隊不能夠加入艾德•史塔克。*,"""我認為戰鬥會是最困難的部分…""",,2021-S03
30301,"瓦邇, 野人公主",,,,“我比所有的黑衣游騎兵都更了解這片森林，它對我来說毫無鬼影。”,,2021-S03
30302,"曼斯˙雷德, 狡猾的戰術家",,,,“曼斯很狡猾。他是烏鴉養大的，而你知道的，烏鴉是種狡猾的鳥。”,,S04
30303,"卡斯特, 便利的盟友",,,,“他雖然瘋癲，卻從不把我們拒之門外，對曼斯•雷德更沒好感。”,,S04
30304,"斯迪, 鐵拳暴君",,,,“那些可是野人……與其說是人，不如說是野獸。”,,2021-S03
30305,"耶格蕊特, 火吻",,,,“我明白，你打骨子裡是個十足的野人。” -瓊恩•雪諾,,2021
30306,"妲拉, 妻子與智囊",,,,"“瓊恩•雪諾，我們自由民知道你們這些下跪之人遺忘的事，有時捷徑並不安全。""",,S04
30307,"曼斯˙雷德, 虛幻的吟遊詩人",,,,“長城能夠擋住軍隊，卻不能阻擋孤身的男子。”,,2021-S03
30308,"瓊恩˙雪諾, 變節的烏鴉",,,,“曼斯·雷德也曾發過誓……”,,S04
30402,"培提爾˙貝里席, 小指頭",,,,“君臨城內，只有兩種人。要嘛當玩家，要嘛做棋子。,,S04
30403,"瓦里斯大人, 八爪蜘蛛",,,,“瓦里斯總是有辦理知道别人不可能知道的事。”,,S04
30404,null,,,,“他是這個世界歷史的守護者。”,,2021
30405,"賈昆•赫加爾, 紅神的追隨者",,,,“紅神是債主，可愛的女孩，唯有死亡方能換取生命。”,,2021-S03
30406,"泰楚•奈斯托斯, 鐵金庫",,,,“為鐵金庫服務的我們所面臨的的生死考驗，可一點不少於為鐵王座服務的你們啊。”,,2021-S01
30407,"瓦德˙佛雷, 孿河城侯爵",,,,“他既有老人家的行事謹慎，又有年轻人的野心勃勃，更不缺工於心計。”,,S04
30408,"盧斯•波頓, 殘忍與心計",,,,"""你只需要看他一眼，就會明白他一根粉色腳趾中蘊藏的殘忍，比整個佛雷家族還要來得多。""",,2021
30409,"雪伊, 藏身於宮中",,,,“母親给我起名叫雪伊。男人們則喊我上門服務。”,,2021
30501,"波文•馬爾錫, 首席事務官",,,,"""為了守夜人。""",,2021
30502,"伊蒙, 黑城堡的學士",,,,“知識就是武器，瓊恩，戰鬥之前先要把自己武裝好。”,,2021
30503,"傑奧•莫爾蒙, 熊老",,,,“長城是為了守護王國的人民……而不是針對其他人。”,,2021-S03
30506,"斷掌柯林, 堅定的游騎兵",,,,“只要王國安全，榮譽就比我們的性命更加重要。”,,S04
30507,"唐納•諾伊, 鐵匠大師",,,,“守夜人已經不如以往了。注重榮譽的人太少了，根本管不住那些流氓。”,,2021-S02
30508,"奧泰爾•亞維克, 戰爭器械專家",,,,“這會讓他們知道我們是如何對付他們的同類的。”,,2021-S03
30509,"山姆威爾•塔利, 懦弱的學者",,,,“我不能命令你勇敢，但我可以命令你將恐懼隱藏起来。”-瓊恩•雪諾,,S04
30510,"吉莉, 野人女孩",,,*僅能加入有**山姆威爾•塔利，懦弱的學者**的軍隊中。*,“我覺得你很勇敢。”,,S04
30511,"卡斯特, 守夜人的盟友",,,,“我不否認，這傢伙精神不太正常，但要是你在這片受詛咒的森林待上一辈子，也會變得跟他一样。”,,S04
30512,"尤倫, 浪鴉",,,,“我是來尋找守衛長城的人手……”,,S04
30513,"丹尼斯•梅利斯特爵士, 可敬的兄弟",,,,“守夜人必須穿著黑衣，丹尼斯•梅利斯特爵士總是當我是健忘者般的嚴厲地提醒我。”-曼斯•雷德,,2021-S03
30601,"艾利斯特•佛羅倫, 亮水城伯爵",,,,“換國王和換信仰就跟我換靴子一般随便！” -科塔奈•龐洛斯,,2021
30602,"席拉•埃洛爾, 乾草廳夫人",,,,“宣誓效忠拜拉席恩家族……先是藍禮，接著是史坦尼斯。”,,2021
30603,"梅莉珊卓, 紅袍女",,,"效忠：**史坦尼斯•拜拉席恩**
*你的軍隊不能加入不同效忠對象的單位或附屬。*",“儘管梅麗珊卓夫人沒有戴王冠，但每個人都知道她才是史坦尼斯•拜拉席恩真正的王后。”,,2021-S03
30604,"戴佛斯˙席沃斯, 真王之手",,,"效忠：**史坦尼斯•拜拉席恩**
*你的軍隊不能加入不同效忠對象的單位或附屬。*",“國王和死人身邊總是有最多侍從。”,,2021
30605,"賽麗斯與希琳, 女王與公主",,,"效忠：**史坦尼斯•拜拉席恩**
*你的軍隊不能加入不同效忠對象的單位或附屬。*",“顯然那個紅袍女已經徹底擄獲了她的心，使她背棄了七國的新舊諸神。”,,S04
30606,"亞賽爾•佛羅倫, 女王之手",,,"效忠：**史坦尼斯•拜拉席恩**
*你的軍隊不能加入不同效忠對象的單位或附屬。*",“若你真是王后之手，我為王后陛下感到遺憾。”-瓊恩•雪諾,,S04
30608,"瑪格麗˙提利爾, 小玫瑰",,,"效忠：**藍禮•拜拉席恩**
*你的軍隊不能加入不同效忠對象的單位或附屬。*",“她是個十四歲的黄花閨女，既漂亮又聽話。”-瓦里斯,,2021
30609,"奧蓮娜˙提利爾, 荊棘女王",,,"效忠：**藍禮•拜拉席恩**
*你的軍隊不能加入不同效忠對象的單位或附屬。*",“真要說的話，所有人都是小丑，而穿雜色衣服的比戴王冠的更有趣。”,,2021
30610,"埃爾頓•伊斯蒙, 可敬的騎士",,,"效忠：**藍禮•拜拉席恩**
*你的軍隊不能加入不同效忠對象的單位或附屬。*",“他是綠石堡伯爵，一位年近七十的老騎士。”,,2021
30612,"科塔奈•龐洛斯, 可靠的城主",,,"效忠：**藍禮•拜拉席恩**
*你的軍隊不能加入不同效忠對象的單位或附屬。*",“大人，您如此退縮是嫌決鬥不公平，還是怕自己力有未逮，舉不動武器？”,,2021
30613,"克里森, 龍石島的學士",,,"效忠：**史坦尼斯•拜拉席恩**
*你的軍隊不能加入不同效忠對象的單位或附屬。*","“我在龍石島上有位學士，他如同我的
 父親一樣。”—史坦尼斯•拜拉席恩",,2021
30614,"補丁臉, 補丁",,,"效忠：**史坦尼斯•拜拉席恩**
*你的軍隊不能加入不同效忠對象的單位或附屬。*","“陸上人吃魚，海底下，魚吃人，
 我知道，我知道...噢噢噢...”",,2021
30701,"丹妮莉絲˙坦格利安, 卡麗熙",,,,"""我的日和星讓我成為皇后，若他是另一個人，結局或許大不相同。",,2021
30702,"伊利里歐˙摩帕提斯, 潘托斯總督",,,,"""你們維斯特洛人都是一樣的。你們在絲綢縫上了一頭野獸，突然間你們就成了獅子、龍，或鷹。""",,S04
30703,"俳雅˙菩厲, 魁爾斯男巫",,,,"""隨我去不朽神殿吧，在那裡你將啜飲真理與智慧。""",,2021-S03
30704,"巴利斯坦•賽爾彌, 真龍的建言者",,,,"""人們總是可以戰鬥的，陛下。應該要問的是我們是否能獲勝。""",,2021
30705,"札羅˙贊旺˙達梭斯, 魁爾斯讀商賈王子",,,,"""我不再奢望龍了。我看到了牠們在阿斯塔波的傑作。""",,S04
30707,"丹妮莉絲˙坦格利安, 不焚者",,,*將你軍隊中的1個**卓耿**、**雷哥**，或**韋賽里昂**的招募分數減少1點。*,"""我是真龍的傳人，暴風降生丹妮莉絲，龍時島的公主，體內流著征服者伊耿的血液。""",,2021
30708,"彌麗•馬茲•篤爾, 女祭司",,,,“看著你的卡奧，見證生命的流逝，直到最後什麼也沒留下。”,,S04
30709,"魁蜥, 陰影之地的魁蜥",,,,"“你想從我這得到什麼，魁蜥？”
 “給你預言”
 -丹妮莉絲與魁蜥",,2021
30710,"西茨達拉•佐•洛拉克, 十四世聖主",,,,“凡人遲早皆有一死，但現在考慮死亡沒有任何意義。”,,S04
30711,"彌桑黛, 書記官",,,,“十一歲，但彌桑黛的聰慧程度不亞於同桌的一半，甚至比他們都聰明。”,,2021
30801,"羅德里克˙哈爾洛, 讀書人",,,,“我更喜歡死的歷史。死的歷史用墨水書寫，活的歷史則用鮮血。”,,2021
30802,"伊倫˙葛雷喬伊, 濕髮",,,,"""逝者不死，必將再起，其勢更烈。""",,S04
30803,"巴隆˙葛雷喬伊, 堅石與海鹽之王",,,,“沒有人因下跪而死。跪下的人可以再起，劍刃在手。”,,2021-S03
30804,"溫達米爾, 葛雷喬伊家族學士",,,,“如果你沒有學士，人們便會認為你無足族親重。”,,2021-S03
30805,"艾里˙艾枚克, 公正的",,,,“如果老人有智慧，沒有人比我更有智慧。倘若大就是強，沒有人比我更強大。”,,2021-S03
30806,"特里史蒂芬•波特利, 君王港頭領",,,,"""真是一雙溫柔的眼睛。然而這是可憐的特里史蒂芬的不幸，身為鐵民，他過於溫柔了。”—阿莎·葛雷喬伊",,S04
30807,"馬奇羅, 黑焰",,,,"""為什麼說這個男人是巫師?我只看到一個衣衫襤褸的红袍僧。”—維克塔利昂·葛雷喬伊對羅德利克·斯帕說道",,2021-S03
30808,"貝隆˙布萊克泰斯, 盲人貝隆",,,,“阿莎！阿莎女王！”—盲人貝隆，在選王會上支持阿莎·葛雷喬伊,,S04
30809,"阿莎•葛雷喬伊, 女王候選人",,,,"""你的選擇很簡單。為了和平與勝利，擁戴我。或是為我叔叔加冕，然後帶來更多戰爭和失敗。""",,S04
30901,"道朗•馬泰爾, 陽戟城領主",,,,“我不瞎，也不聾。”,,S04
30902,"道朗•馬泰爾, 多恩親王",,,,“誰會害怕在草地上行走？”,,2021-S03
30903,"艾拉莉婭•沙德, 紅毒蛇的情婦",,,,“它會在哪結束？”,,S04
30904,"奧柏倫•馬泰爾, 多恩親王",,,,“這奧柏倫不過是個自以為是的瘋子。”-泰溫•蘭尼斯特,,2021-S03
30905,"特蕾妮•沙德, 修女之女",,,,“白色更適合我的膚色。我看上去...很純淨。”,,2021-S03
30906,"娜梅莉亞•沙德, 娜梅女士",,,,“只有皇室的血統才能祭奠我父親的謀殺。”,,2021
30907,"亞蓮恩˙馬泰爾, 多恩的女繼承人",,,,"""我是一個愚蠢且任性的女孩，就像一名擲骰子的醉漢參與這場權力的遊戲。""",,2021
30908,"亞歷斯˙奧克赫特, 國王大使",,,,"""總有些人認為說出誓言比遵守誓言來得容易。""",,2021
31001,"瓦妲˙佛雷, 胖子瓦妲",,,,"""奇怪的是，我越發喜歡我那又矮又胖的妻子了。""",,2021
31002,"珍妮˙普爾, 艾莉亞˙史塔克，波頓家的新娘",,,,"""我祈禱我會成為一位好妻子，給你一個強壯的兒子繼承你的志業。""",,2021
31003,"盧斯˙波頓, 殘忍心計",,,,"""你只需要看他一眼，就會明白他一根粉色腳趾中蘊藏的殘忍，比整個佛雷家族還要來得多。""",,2021
31004,"拉姆斯˙雪諾, 紅頭盔",,,,"""權力需要禮儀的包裝，才能發揮最大的效益。你想有朝一日成為統治者的話，最好現在開始學習。""",,2021
31005,"泰巴德, 恐怖堡的學士",,,,"""學士們只使用一個名字，即便他們剛到學城時有兩個名字，這不是很聰明嗎?”",,S04
